!9/11/2017.2:18:52.PM
!RF.CORRECTION.OFF
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 4
!TRACE:       	TRACE.1           	TRACE.2           	TRACE.3           	TRACE.4           
!PARAMETER:   	S21               	S12               	S21               	S22               
!GRAPH:       	LOGMAG.PHASE      	LOGMAG            	LOGMAG            	LOGMAG            
!SMOOTHING:   	OFF               	OFF               	OFF               	OFF               
!TIMEDOMAIN:  	NOT.INSTALLED     	NOT.INSTALLED     	NOT.INSTALLED     	NOT.INSTALLED     
PNT	FREQ1.GHZ	LOGMAG1	PHASE1.DEG	FREQ2.GHZ	LOGMAG2	FREQ3.GHZ	LOGMAG3	FREQ4.GHZ	LOGMAG4
203	0.051436050	1.516888E+001	-11.2656500	0.051436050	-4.304333E+001	0.051436050	1.516888E+001	0.051436050	5.856528E+000
204	0.051854772	1.518344E+001	-12.8624400	0.051854772	-4.299612E+001	0.051854772	1.518344E+001	0.051854772	5.884590E+000
205	0.052276904	1.518955E+001	-14.5383400	0.052276904	-4.352592E+001	0.052276904	1.518955E+001	0.052276904	5.913267E+000
206	0.052702472	1.520034E+001	-16.2283200	0.052702472	-4.321926E+001	0.052702472	1.520034E+001	0.052702472	5.933659E+000
207	0.053131504	1.521443E+001	-17.9016200	0.053131504	-4.213978E+001	0.053131504	1.521443E+001	0.053131504	5.966451E+000
208	0.053564029	1.522550E+001	-19.6011800	0.053564029	-4.281586E+001	0.053564029	1.522550E+001	0.053564029	5.985367E+000
209	0.054000075	1.523883E+001	-21.2961000	0.054000075	-4.341600E+001	0.054000075	1.523883E+001	0.054000075	6.010311E+000
210	0.054439671	1.525041E+001	-23.0460100	0.054439671	-4.295855E+001	0.054439671	1.525041E+001	0.054439671	6.038433E+000
211	0.054882845	1.525836E+001	-24.7902900	0.054882845	-4.288342E+001	0.054882845	1.525836E+001	0.054882845	6.057872E+000
212	0.055329628	1.527421E+001	-26.5819300	0.055329628	-4.236020E+001	0.055329628	1.527421E+001	0.055329628	6.072908E+000
213	0.055780047	1.529052E+001	-28.3468900	0.055780047	-4.251663E+001	0.055780047	1.529052E+001	0.055780047	6.093193E+000
214	0.056234133	1.529935E+001	-30.1460000	0.056234133	-4.291267E+001	0.056234133	1.529935E+001	0.056234133	6.115279E+000
215	0.056691915	1.531375E+001	-31.9651900	0.056691915	-4.226818E+001	0.056691915	1.531375E+001	0.056691915	6.126949E+000
216	0.057153424	1.532496E+001	-33.7851800	0.057153424	-4.248549E+001	0.057153424	1.532496E+001	0.057153424	6.142937E+000
217	0.057618690	1.533952E+001	-35.6524300	0.057618690	-4.175637E+001	0.057618690	1.533952E+001	0.057618690	6.156509E+000
218	0.058087744	1.535106E+001	-37.5317800	0.058087744	-4.181078E+001	0.058087744	1.535106E+001	0.058087744	6.169042E+000
219	0.058560616	1.536812E+001	-39.3938400	0.058560616	-4.235943E+001	0.058560616	1.536812E+001	0.058560616	6.177567E+000
220	0.059037337	1.537513E+001	-41.2835600	0.059037337	-4.229483E+001	0.059037337	1.537513E+001	0.059037337	6.179318E+000
221	0.059517939	1.538954E+001	-43.2362300	0.059517939	-4.185811E+001	0.059517939	1.538954E+001	0.059517939	6.188030E+000
222	0.060002454	1.540441E+001	-45.1982700	0.060002454	-4.140895E+001	0.060002454	1.540441E+001	0.060002454	6.192570E+000
223	0.060490913	1.540878E+001	-47.1345000	0.060490913	-4.135868E+001	0.060490913	1.540878E+001	0.060490913	6.196542E+000
224	0.060983349	1.542324E+001	-49.1704500	0.060983349	-4.139877E+001	0.060983349	1.542324E+001	0.060983349	6.189273E+000
225	0.061479793	1.543532E+001	-51.1874800	0.061479793	-4.146841E+001	0.061479793	1.543532E+001	0.061479793	6.197114E+000
226	0.061980278	1.544780E+001	-53.1666600	0.061980278	-4.117913E+001	0.061980278	1.544780E+001	0.061980278	6.186409E+000
227	0.062484838	1.545914E+001	-55.2625500	0.062484838	-4.145478E+001	0.062484838	1.545914E+001	0.062484838	6.183607E+000
228	0.062993505	1.547025E+001	-57.2867300	0.062993505	-4.125957E+001	0.062993505	1.547025E+001	0.062993505	6.171264E+000
229	0.063506313	1.548462E+001	-59.4384700	0.063506313	-4.051086E+001	0.063506313	1.548462E+001	0.063506313	6.165226E+000
230	0.064023296	1.549333E+001	-61.5691400	0.064023296	-4.095205E+001	0.064023296	1.549333E+001	0.064023296	6.146101E+000
231	0.064544487	1.550009E+001	-63.6667100	0.064544487	-4.100462E+001	0.064544487	1.550009E+001	0.064544487	6.126833E+000
232	0.065069921	1.551503E+001	-65.8510600	0.065069921	-4.112918E+001	0.065069921	1.551503E+001	0.065069921	6.109517E+000
233	0.065599633	1.552263E+001	-68.0418300	0.065599633	-4.061514E+001	0.065599633	1.552263E+001	0.065599633	6.089968E+000
234	0.066133656	1.553281E+001	-70.2475700	0.066133656	-4.062748E+001	0.066133656	1.553281E+001	0.066133656	6.063149E+000
235	0.066672027	1.554007E+001	-72.4889600	0.066672027	-4.058434E+001	0.066672027	1.554007E+001	0.066672027	6.032848E+000
236	0.067214781	1.554958E+001	-74.7821600	0.067214781	-4.064227E+001	0.067214781	1.554958E+001	0.067214781	6.001730E+000
237	0.067761953	1.555583E+001	-77.0539200	0.067761953	-4.016027E+001	0.067761953	1.555583E+001	0.067761953	5.968659E+000
238	0.068313580	1.556968E+001	-79.3541900	0.068313580	-4.053551E+001	0.068313580	1.556968E+001	0.068313580	5.923344E+000
239	0.068869696	1.557237E+001	-81.6605800	0.068869696	-4.006092E+001	0.068869696	1.557237E+001	0.068869696	5.878795E+000
240	0.069430341	1.557466E+001	-84.0316500	0.069430341	-3.987601E+001	0.069430341	1.557466E+001	0.069430341	5.835628E+000
241	0.069995549	1.557641E+001	-86.4231400	0.069995549	-4.014201E+001	0.069995549	1.557641E+001	0.069995549	5.782939E+000
242	0.070565358	1.558367E+001	-88.8572400	0.070565358	-3.969823E+001	0.070565358	1.558367E+001	0.070565358	5.726362E+000
243	0.071139806	1.558988E+001	-91.2691700	0.071139806	-3.989590E+001	0.071139806	1.558988E+001	0.071139806	5.666393E+000
244	0.071718930	1.559403E+001	-93.7328600	0.071718930	-3.967569E+001	0.071718930	1.559403E+001	0.071718930	5.593571E+000
245	0.072302769	1.559027E+001	-96.2149700	0.072302769	-3.968233E+001	0.072302769	1.559027E+001	0.072302769	5.530339E+000
246	0.072891361	1.558891E+001	-98.7411800	0.072891361	-3.935799E+001	0.072891361	1.558891E+001	0.072891361	5.447676E+000
247	0.073484744	1.558480E+001	-101.3178000	0.073484744	-3.949512E+001	0.073484744	1.558480E+001	0.073484744	5.368448E+000
248	0.074082957	1.558313E+001	-103.8663000	0.074082957	-3.932611E+001	0.074082957	1.558313E+001	0.074082957	5.281489E+000
249	0.074686041	1.557701E+001	-106.4749000	0.074686041	-3.928357E+001	0.074686041	1.557701E+001	0.074686041	5.186028E+000
250	0.075294034	1.557661E+001	-109.1353000	0.075294034	-3.928380E+001	0.075294034	1.557661E+001	0.075294034	5.091264E+000
251	0.075906976	1.556553E+001	-111.8296000	0.075906976	-3.932417E+001	0.075906976	1.556553E+001	0.075906976	4.978608E+000
252	0.076524908	1.556120E+001	-114.4876000	0.076524908	-3.923430E+001	0.076524908	1.556120E+001	0.076524908	4.867389E+000
253	0.077147871	1.554869E+001	-117.1852000	0.077147871	-3.928439E+001	0.077147871	1.554869E+001	0.077147871	4.745769E+000
254	0.077775904	1.554066E+001	-119.8959000	0.077775904	-3.892088E+001	0.077775904	1.554066E+001	0.077775904	4.617193E+000
255	0.078409051	1.552117E+001	-122.6209000	0.078409051	-3.925356E+001	0.078409051	1.552117E+001	0.078409051	4.479817E+000
256	0.079047352	1.550313E+001	-125.4390000	0.079047352	-3.928276E+001	0.079047352	1.550313E+001	0.079047352	4.338789E+000
257	0.079690848	1.548498E+001	-128.2114000	0.079690848	-3.945807E+001	0.079690848	1.548498E+001	0.079690848	4.185676E+000
258	0.080339584	1.546722E+001	-131.0517000	0.080339584	-3.840808E+001	0.080339584	1.546722E+001	0.080339584	4.020896E+000
259	0.080993600	1.544309E+001	-133.9229000	0.080993600	-3.877575E+001	0.080993600	1.544309E+001	0.080993600	3.850542E+000
260	0.081652941	1.541367E+001	-136.8261000	0.081652941	-3.865099E+001	0.081652941	1.541367E+001	0.081652941	3.673106E+000
261	0.082317649	1.538239E+001	-139.7625000	0.082317649	-3.872881E+001	0.082317649	1.538239E+001	0.082317649	3.476721E+000
262	0.082987768	1.534987E+001	-142.7151000	0.082987768	-3.858833E+001	0.082987768	1.534987E+001	0.082987768	3.276471E+000
263	0.083663342	1.531488E+001	-145.7184000	0.083663342	-3.830770E+001	0.083663342	1.531488E+001	0.083663342	3.055464E+000
264	0.084344416	1.527667E+001	-148.7489000	0.084344416	-3.864644E+001	0.084344416	1.527667E+001	0.084344416	2.834445E+000
265	0.085031035	1.523489E+001	-151.7629000	0.085031035	-3.815093E+001	0.085031035	1.523489E+001	0.085031035	2.592895E+000
266	0.085723243	1.519256E+001	-154.8100000	0.085723243	-3.824026E+001	0.085723243	1.519256E+001	0.085723243	2.343998E+000
267	0.086421086	1.514252E+001	-157.8798000	0.086421086	-3.828678E+001	0.086421086	1.514252E+001	0.086421086	2.075442E+000
268	0.087124610	1.509008E+001	-161.0086000	0.087124610	-3.832255E+001	0.087124610	1.509008E+001	0.087124610	1.790651E+000
269	0.087833861	1.503709E+001	-164.0929000	0.087833861	-3.843702E+001	0.087833861	1.503709E+001	0.087833861	1.493330E+000
270	0.088548885	1.498205E+001	-167.2061000	0.088548885	-3.796112E+001	0.088548885	1.498205E+001	0.088548885	1.187399E+000
271	0.089269731	1.492269E+001	-170.3479000	0.089269731	-3.811774E+001	0.089269731	1.492269E+001	0.089269731	8.477507E-001
272	0.089996445	1.485859E+001	-173.5406000	0.089996445	-3.834452E+001	0.089996445	1.485859E+001	0.089996445	5.029129E-001
273	0.090729074	1.478834E+001	-176.7215000	0.090729074	-3.847018E+001	0.090729074	1.478834E+001	0.090729074	1.281479E-001
274	0.091467668	1.471779E+001	-179.9780000	0.091467668	-3.798029E+001	0.091467668	1.471779E+001	0.091467668	-2.695835E-001
275	0.092212274	1.464367E+001	176.7813000	0.092212274	-3.800189E+001	0.092212274	1.464367E+001	0.092212274	-6.841498E-001
276	0.092962942	1.456304E+001	173.5002000	0.092962942	-3.854990E+001	0.092962942	1.456304E+001	0.092962942	-1.121110E+000
277	0.093719721	1.448323E+001	170.1950000	0.093719721	-3.807614E+001	0.093719721	1.448323E+001	0.093719721	-1.577387E+000
278	0.094482660	1.439789E+001	166.9187000	0.094482660	-3.837020E+001	0.094482660	1.439789E+001	0.094482660	-2.067947E+000
279	0.095251811	1.430667E+001	163.5891000	0.095251811	-3.840996E+001	0.095251811	1.430667E+001	0.095251811	-2.581597E+000
280	0.096027222	1.421499E+001	160.2643000	0.096027222	-3.807066E+001	0.096027222	1.421499E+001	0.096027222	-3.125058E+000
281	0.096808946	1.412042E+001	156.9384000	0.096808946	-3.828204E+001	0.096808946	1.412042E+001	0.096808946	-3.696895E+000
282	0.097597034	1.401490E+001	153.5848000	0.097597034	-3.805190E+001	0.097597034	1.401490E+001	0.097597034	-4.283195E+000
283	0.098391537	1.391306E+001	150.2298000	0.098391537	-3.809749E+001	0.098391537	1.391306E+001	0.098391537	-4.890344E+000
284	0.099192508	1.381112E+001	146.8971000	0.099192508	-3.817506E+001	0.099192508	1.381112E+001	0.099192508	-5.521774E+000
285	0.100000000	1.369512E+001	143.5792000	0.100000000	-3.801848E+001	0.100000000	1.369512E+001	0.100000000	-6.141509E+000
286	0.100814065	1.358644E+001	140.2112000	0.100814065	-3.858729E+001	0.100814065	1.358644E+001	0.100814065	-6.746640E+000
287	0.101634757	1.347269E+001	136.8737000	0.101634757	-3.818692E+001	0.101634757	1.347269E+001	0.101634757	-7.296846E+000
288	0.102462130	1.335595E+001	133.5255000	0.102462130	-3.831677E+001	0.102462130	1.335595E+001	0.102462130	-7.768025E+000
289	0.103296238	1.323526E+001	130.1194000	0.103296238	-3.826566E+001	0.103296238	1.323526E+001	0.103296238	-8.116204E+000
290	0.104137137	1.310801E+001	126.7610000	0.104137137	-3.846524E+001	0.104137137	1.310801E+001	0.104137137	-8.310896E+000
291	0.104984881	1.297784E+001	123.3778000	0.104984881	-3.820362E+001	0.104984881	1.297784E+001	0.104984881	-8.301367E+000
292	0.105839526	1.284537E+001	119.9378000	0.105839526	-3.824330E+001	0.105839526	1.284537E+001	0.105839526	-8.106749E+000
293	0.106701129	1.271501E+001	116.5349000	0.106701129	-3.834663E+001	0.106701129	1.271501E+001	0.106701129	-7.754213E+000
294	0.107569745	1.258452E+001	113.0492000	0.107569745	-3.847877E+001	0.107569745	1.258452E+001	0.107569745	-7.272432E+000
295	0.108445433	1.244677E+001	109.5672000	0.108445433	-3.804996E+001	0.108445433	1.244677E+001	0.108445433	-6.709168E+000
296	0.109328249	1.231627E+001	106.0954000	0.109328249	-3.855811E+001	0.109328249	1.231627E+001	0.109328249	-6.077665E+000
297	0.110218253	1.217580E+001	102.6184000	0.110218253	-3.862940E+001	0.110218253	1.217580E+001	0.110218253	-5.438791E+000
298	0.111115501	1.203567E+001	99.1151200	0.111115501	-3.872238E+001	0.111115501	1.203567E+001	0.111115501	-4.796448E+000
299	0.112020053	1.190082E+001	95.7132900	0.112020053	-3.845765E+001	0.112020053	1.190082E+001	0.112020053	-4.157742E+000
300	0.112931969	1.175642E+001	92.2723000	0.112931969	-3.880255E+001	0.112931969	1.175642E+001	0.112931969	-3.556297E+000
301	0.113851309	1.161506E+001	88.7853600	0.113851309	-3.871257E+001	0.113851309	1.161506E+001	0.113851309	-2.962649E+000
302	0.114778133	1.146343E+001	85.3302800	0.114778133	-3.845324E+001	0.114778133	1.146343E+001	0.114778133	-2.400772E+000
303	0.115712501	1.131349E+001	81.8940100	0.115712501	-3.826332E+001	0.115712501	1.131349E+001	0.115712501	-1.861721E+000
304	0.116654476	1.117173E+001	78.4172300	0.116654476	-3.858895E+001	0.116654476	1.117173E+001	0.116654476	-1.348287E+000
305	0.117604120	1.101837E+001	75.0633700	0.117604120	-3.864070E+001	0.117604120	1.101837E+001	0.117604120	-8.604749E-001
306	0.118561494	1.087102E+001	71.6006000	0.118561494	-3.866428E+001	0.118561494	1.087102E+001	0.118561494	-3.953249E-001
307	0.119526661	1.072479E+001	68.1227900	0.119526661	-3.877829E+001	0.119526661	1.072479E+001	0.119526661	5.193696E-002
308	0.120499686	1.057557E+001	64.6704900	0.120499686	-3.886928E+001	0.120499686	1.057557E+001	0.120499686	4.724678E-001
309	0.121480632	1.043059E+001	61.1935900	0.121480632	-3.904612E+001	0.121480632	1.043059E+001	0.121480632	8.747130E-001
310	0.122469563	1.028449E+001	57.7044100	0.122469563	-3.894407E+001	0.122469563	1.028449E+001	0.122469563	1.257822E+000
311	0.123466545	1.013777E+001	54.1770600	0.123466545	-3.907932E+001	0.123466545	1.013777E+001	0.123466545	1.622422E+000
312	0.124471643	9.991976E+000	50.5843400	0.124471643	-3.888357E+001	0.124471643	9.991976E+000	0.124471643	1.975263E+000
313	0.125484923	9.843997E+000	46.9853900	0.125484923	-3.892560E+001	0.125484923	9.843997E+000	0.125484923	2.303893E+000
314	0.126506452	9.697541E+000	43.4209900	0.126506452	-3.919829E+001	0.126506452	9.697541E+000	0.126506452	2.630093E+000
315	0.127536297	9.552756E+000	39.8224600	0.127536297	-3.919746E+001	0.127536297	9.552756E+000	0.127536297	2.930932E+000
316	0.128574525	9.401063E+000	36.1824600	0.128574525	-3.884383E+001	0.128574525	9.401063E+000	0.128574525	3.226665E+000
317	0.129621206	9.263713E+000	32.6263800	0.129621206	-3.880954E+001	0.129621206	9.263713E+000	0.129621206	3.510942E+000
318	0.130676406	9.120040E+000	28.9767200	0.130676406	-3.922368E+001	0.130676406	9.120040E+000	0.130676406	3.780030E+000
319	0.131740197	8.976324E+000	25.3488600	0.131740197	-3.907078E+001	0.131740197	8.976324E+000	0.131740197	4.043618E+000
320	0.132812648	8.833776E+000	21.6979300	0.132812648	-3.875021E+001	0.132812648	8.833776E+000	0.132812648	4.289724E+000
321	0.133893830	8.690949E+000	18.0443200	0.133893830	-3.945858E+001	0.133893830	8.690949E+000	0.133893830	4.528305E+000
322	0.134983812	8.551906E+000	14.3947400	0.134983812	-3.941358E+001	0.134983812	8.551906E+000	0.134983812	4.757397E+000
323	0.136082668	8.411224E+000	10.7140200	0.136082668	-3.919267E+001	0.136082668	8.411224E+000	0.136082668	4.976713E+000
324	0.137190470	8.272857E+000	7.0286800	0.137190470	-3.940994E+001	0.137190470	8.272857E+000	0.137190470	5.187654E+000
325	0.138307290	8.133060E+000	3.3264310	0.138307290	-3.914091E+001	0.138307290	8.133060E+000	0.138307290	5.392499E+000
326	0.139433201	8.002767E+000	-0.4186015	0.139433201	-3.927030E+001	0.139433201	8.002767E+000	0.139433201	5.589530E+000
327	0.140568278	7.866230E+000	-4.1299390	0.140568278	-3.937060E+001	0.140568278	7.866230E+000	0.140568278	5.778072E+000
328	0.141712595	7.723190E+000	-7.8932970	0.141712595	-3.950069E+001	0.141712595	7.723190E+000	0.141712595	5.953975E+000
329	0.142866228	7.585000E+000	-11.6986500	0.142866228	-3.990187E+001	0.142866228	7.585000E+000	0.142866228	6.126594E+000
330	0.144029252	7.447505E+000	-15.4509800	0.144029252	-3.953012E+001	0.144029252	7.447505E+000	0.144029252	6.291893E+000
331	0.145201743	7.314309E+000	-19.2572300	0.145201743	-4.005495E+001	0.145201743	7.314309E+000	0.145201743	6.450676E+000
332	0.146383780	7.195197E+000	-23.1024800	0.146383780	-4.005245E+001	0.146383780	7.195197E+000	0.146383780	6.595769E+000
333	0.147575439	7.064008E+000	-27.0091900	0.147575439	-3.943906E+001	0.147575439	7.064008E+000	0.147575439	6.737094E+000
334	0.148776799	6.942247E+000	-31.0328900	0.148776799	-3.982801E+001	0.148776799	6.942247E+000	0.148776799	6.877468E+000
335	0.149987939	6.814540E+000	-35.0557300	0.149987939	-3.969051E+001	0.149987939	6.814540E+000	0.149987939	7.009537E+000
336	0.151208939	6.690403E+000	-39.1138800	0.151208939	-4.017171E+001	0.151208939	6.690403E+000	0.151208939	7.131281E+000
337	0.152439878	6.566540E+000	-43.2167100	0.152439878	-3.953218E+001	0.152439878	6.566540E+000	0.152439878	7.246329E+000
338	0.153680837	6.443102E+000	-47.2886800	0.153680837	-3.971328E+001	0.153680837	6.443102E+000	0.153680837	7.360936E+000
339	0.154931899	6.320309E+000	-51.4236200	0.154931899	-3.978460E+001	0.154931899	6.320309E+000	0.154931899	7.462372E+000
340	0.156193146	6.195152E+000	-55.6472800	0.156193146	-4.017084E+001	0.156193146	6.195152E+000	0.156193146	7.561483E+000
341	0.157464660	6.068062E+000	-59.8654700	0.157464660	-3.971555E+001	0.157464660	6.068062E+000	0.157464660	7.653388E+000
342	0.158746524	5.949745E+000	-64.0783600	0.158746524	-3.981811E+001	0.158746524	5.949745E+000	0.158746524	7.740859E+000
343	0.160038824	5.821496E+000	-68.3705800	0.160038824	-4.005972E+001	0.160038824	5.821496E+000	0.160038824	7.817336E+000
344	0.161341644	5.706126E+000	-72.6717100	0.161341644	-3.996440E+001	0.161341644	5.706126E+000	0.161341644	7.892699E+000
345	0.162655070	5.574861E+000	-77.0058700	0.162655070	-4.005609E+001	0.162655070	5.574861E+000	0.162655070	7.955086E+000
346	0.163979188	5.447948E+000	-81.3793900	0.163979188	-4.023938E+001	0.163979188	5.447948E+000	0.163979188	8.018673E+000
347	0.165314086	5.321565E+000	-85.7799100	0.165314086	-3.986357E+001	0.165314086	5.321565E+000	0.165314086	8.069253E+000
348	0.166659850	5.194722E+000	-90.2244300	0.166659850	-3.995111E+001	0.166659850	5.194722E+000	0.166659850	8.112975E+000
349	0.168016569	5.070184E+000	-94.6827900	0.168016569	-4.020131E+001	0.168016569	5.070184E+000	0.168016569	8.149895E+000
350	0.169384333	4.937340E+000	-99.1916200	0.169384333	-4.004841E+001	0.169384333	4.937340E+000	0.169384333	8.179853E+000
351	0.170763232	4.805991E+000	-103.7030000	0.170763232	-4.001570E+001	0.170763232	4.805991E+000	0.170763232	8.203469E+000
352	0.172153356	4.671318E+000	-108.2636000	0.172153356	-3.988126E+001	0.172153356	4.671318E+000	0.172153356	8.222711E+000
353	0.173554796	4.539519E+000	-112.8991000	0.173554796	-4.020211E+001	0.173554796	4.539519E+000	0.173554796	8.233225E+000
354	0.174967645	4.397633E+000	-117.4803000	0.174967645	-4.025821E+001	0.174967645	4.397633E+000	0.174967645	8.231705E+000
355	0.176391995	4.258132E+000	-122.1322000	0.176391995	-3.989684E+001	0.176391995	4.258132E+000	0.176391995	8.225717E+000
356	0.177827941	4.123967E+000	-126.8244000	0.177827941	-3.972924E+001	0.177827941	4.123967E+000	0.177827941	8.216856E+000
357	0.179275576	3.993225E+000	-131.5371000	0.179275576	-4.011926E+001	0.179275576	3.993225E+000	0.179275576	8.187998E+000
358	0.180734996	3.837120E+000	-136.3320000	0.180734996	-3.995767E+001	0.180734996	3.837120E+000	0.180734996	8.158335E+000
359	0.182206296	3.691509E+000	-141.1211000	0.182206296	-4.018353E+001	0.182206296	3.691509E+000	0.182206296	8.114055E+000
360	0.183689574	3.549441E+000	-146.0618000	0.183689574	-4.002905E+001	0.183689574	3.549441E+000	0.183689574	8.066300E+000
361	0.185184927	3.409892E+000	-150.9542000	0.185184927	-4.028830E+001	0.185184927	3.409892E+000	0.185184927	8.007234E+000
362	0.186692452	3.266297E+000	-155.9580000	0.186692452	-4.025553E+001	0.186692452	3.266297E+000	0.186692452	7.943548E+000
363	0.188212250	3.127105E+000	-161.0047000	0.188212250	-4.011827E+001	0.188212250	3.127105E+000	0.188212250	7.856974E+000
364	0.189744420	2.977699E+000	-166.0445000	0.189744420	-4.054731E+001	0.189744420	2.977699E+000	0.189744420	7.765377E+000
365	0.191289063	2.824757E+000	-171.2010000	0.191289063	-4.005878E+001	0.191289063	2.824757E+000	0.191289063	7.660410E+000
366	0.192846281	2.669528E+000	-176.3121000	0.192846281	-3.988915E+001	0.192846281	2.669528E+000	0.192846281	7.552346E+000
367	0.194416175	2.511780E+000	178.5605000	0.194416175	-4.016731E+001	0.194416175	2.511780E+000	0.194416175	7.426993E+000
368	0.195998849	2.344953E+000	173.4291000	0.195998849	-4.004906E+001	0.195998849	2.344953E+000	0.195998849	7.285869E+000
369	0.197594407	2.187969E+000	168.2340000	0.197594407	-4.039984E+001	0.197594407	2.187969E+000	0.197594407	7.134680E+000
370	0.199202954	2.014043E+000	163.0078000	0.199202954	-4.042621E+001	0.199202954	2.014043E+000	0.199202954	6.974626E+000
371	0.200824596	1.846811E+000	157.8387000	0.200824596	-4.027074E+001	0.200824596	1.846811E+000	0.200824596	6.795873E+000
372	0.202459439	1.676986E+000	152.5514000	0.202459439	-4.043229E+001	0.202459439	1.676986E+000	0.202459439	6.602029E+000
373	0.204107590	1.494823E+000	147.2902000	0.204107590	-4.005528E+001	0.204107590	1.494823E+000	0.204107590	6.398005E+000
374	0.205769159	1.314214E+000	141.9977000	0.205769159	-4.066655E+001	0.205769159	1.314214E+000	0.205769159	6.174497E+000
375	0.207444253	1.123835E+000	136.7019000	0.207444253	-4.026572E+001	0.207444253	1.123835E+000	0.207444253	5.935972E+000
376	0.209132984	9.325168E-001	131.4026000	0.209132984	-4.049622E+001	0.209132984	9.325168E-001	0.209132984	5.674205E+000
377	0.210835463	7.411616E-001	126.1556000	0.210835463	-4.087558E+001	0.210835463	7.411616E-001	0.210835463	5.402894E+000
378	0.212551801	5.721895E-001	120.8393000	0.212551801	-4.051464E+001	0.212551801	5.721895E-001	0.212551801	5.104849E+000
379	0.214282111	3.885771E-001	115.4538000	0.214282111	-4.063347E+001	0.214282111	3.885771E-001	0.214282111	4.790322E+000
380	0.216026506	1.784782E-001	110.0724000	0.216026506	-4.074799E+001	0.216026506	1.784782E-001	0.216026506	4.449709E+000
381	0.217785103	-4.138241E-002	104.9751000	0.217785103	-4.072115E+001	0.217785103	-4.138241E-002	0.217785103	4.092675E+000
382	0.219558015	-1.867578E-001	99.7634500	0.219558015	-4.083797E+001	0.219558015	-1.867578E-001	0.219558015	3.711922E+000
383	0.221345360	-3.499523E-001	94.3712300	0.221345360	-4.060640E+001	0.221345360	-3.499523E-001	0.221345360	3.308823E+000
384	0.223147255	-5.282350E-001	88.9219900	0.223147255	-4.033102E+001	0.223147255	-5.282350E-001	0.223147255	2.880934E+000
385	0.224963819	-7.080060E-001	83.4061900	0.224963819	-4.110390E+001	0.224963819	-7.080060E-001	0.224963819	2.424007E+000
386	0.226795171	-9.127699E-001	78.0937100	0.226795171	-4.129303E+001	0.226795171	-9.127699E-001	0.226795171	1.954156E+000
387	0.228641431	-1.114486E+000	72.8190700	0.228641431	-4.123028E+001	0.228641431	-1.114486E+000	0.228641431	1.469060E+000
388	0.230502721	-1.266032E+000	67.5869100	0.230502721	-4.145720E+001	0.230502721	-1.266032E+000	0.230502721	9.584378E-001
389	0.232379163	-1.409691E+000	62.2647900	0.232379163	-4.095037E+001	0.232379163	-1.409691E+000	0.232379163	4.434998E-001
390	0.234270881	-1.573390E+000	56.8449900	0.234270881	-4.089304E+001	0.234270881	-1.573390E+000	0.234270881	-5.934887E-002
391	0.236177998	-1.715948E+000	51.2901100	0.236177998	-4.117809E+001	0.236177998	-1.715948E+000	0.236177998	-5.382653E-001
392	0.238100640	-1.878392E+000	45.9046200	0.238100640	-4.125680E+001	0.238100640	-1.878392E+000	0.238100640	-9.849050E-001
393	0.240038934	-1.963949E+000	40.2880600	0.240038934	-4.115480E+001	0.240038934	-1.963949E+000	0.240038934	-1.350199E+000
394	0.241993007	-2.071112E+000	34.4192800	0.241993007	-4.127394E+001	0.241993007	-2.071112E+000	0.241993007	-1.605539E+000
395	0.243962988	-2.211910E+000	28.2109800	0.243962988	-4.157999E+001	0.243962988	-2.211910E+000	0.243962988	-1.726824E+000
396	0.245949005	-2.359172E+000	22.2250500	0.245949005	-4.090754E+001	0.245949005	-2.359172E+000	0.245949005	-1.681044E+000
397	0.247951190	-2.512893E+000	16.0680400	0.247951190	-4.091002E+001	0.247951190	-2.512893E+000	0.247951190	-1.492014E+000
398	0.249969674	-2.751881E+000	9.9152880	0.249969674	-4.186810E+001	0.249969674	-2.751881E+000	0.249969674	-1.161046E+000
399	0.252004590	-2.928600E+000	4.7570750	0.252004590	-4.157486E+001	0.252004590	-2.928600E+000	0.252004590	-7.182821E-001
400	0.254056071	-3.033635E+000	-1.0703250	0.254056071	-4.202328E+001	0.254056071	-3.033635E+000	0.254056071	-1.865765E-001
401	0.256124253	-3.158114E+000	-6.7836210	0.256124253	-4.143643E+001	0.256124253	-3.158114E+000	0.256124253	4.005992E-001
402	0.258209271	-3.287881E+000	-12.6349700	0.258209271	-4.190340E+001	0.258209271	-3.287881E+000	0.258209271	1.018938E+000
403	0.260311262	-3.410191E+000	-18.0738200	0.260311262	-4.128628E+001	0.260311262	-3.410191E+000	0.260311262	1.642298E+000
404	0.262430365	-3.411008E+000	-23.7401200	0.262430365	-4.105388E+001	0.262430365	-3.411008E+000	0.262430365	2.263412E+000
405	0.264566719	-3.418665E+000	-29.9802400	0.264566719	-4.051929E+001	0.264566719	-3.418665E+000	0.264566719	2.876764E+000
406	0.266720464	-3.452619E+000	-36.4909200	0.266720464	-4.039839E+001	0.266720464	-3.452619E+000	0.266720464	3.469427E+000
407	0.268891742	-3.511955E+000	-43.0623900	0.268891742	-4.074133E+001	0.268891742	-3.511955E+000	0.268891742	4.045274E+000
408	0.271080696	-3.566007E+000	-49.7441600	0.271080696	-3.973611E+001	0.271080696	-3.566007E+000	0.271080696	4.600512E+000
