!9/13/2017.11:18:55.AM
!RF.CORRECTION: 12.TERM.CAL
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 4
!TRACE:       	TRACE.1           	TRACE.2           	TRACE.3           	TRACE.4           
!PARAMETER:   	S11               	S12               	S21               	S22               
!GRAPH:       	LOGMAG            	LOGMAG            	LOGMAG.PHASE      	LOGMAG            
!SMOOTHING:   	OFF               	OFF               	OFF               	OFF               
!TIMEDOMAIN:  	NOT.INSTALLED     	NOT.INSTALLED     	NOT.INSTALLED     	NOT.INSTALLED     
PNT	FREQ1.GHZ	LOGMAG1	FREQ2.GHZ	LOGMAG2	FREQ3.GHZ	LOGMAG3	PHASE3.DEG	FREQ4.GHZ	LOGMAG4
184	0.003539973	-3.202890E+001	0.003539973	-8.483105E+001	0.003539973	3.736272E-001	-3.5130990	0.003539973	-3.110924E+001
185	0.003564511	-3.201085E+001	0.003564511	-8.396573E+001	0.003564511	3.667588E-001	-3.5487030	0.003564511	-3.111789E+001
186	0.003589219	-3.203111E+001	0.003589219	-9.174063E+001	0.003589219	3.694676E-001	-3.5660310	0.003589219	-3.108675E+001
187	0.003614099	-3.204262E+001	0.003614099	-1.030127E+002	0.003614099	3.695556E-001	-3.5841590	0.003614099	-3.110723E+001
188	0.003639150	-3.202998E+001	0.003639150	-8.576709E+001	0.003639150	3.699426E-001	-3.6340910	0.003639150	-3.111057E+001
189	0.003664376	-3.200446E+001	0.003664376	-9.234171E+001	0.003664376	3.718801E-001	-3.7018960	0.003664376	-3.111847E+001
190	0.003689776	-3.202399E+001	0.003689776	-9.325755E+001	0.003689776	3.735179E-001	-3.6455920	0.003689776	-3.110485E+001
191	0.003715352	-3.200639E+001	0.003715352	-9.784087E+001	0.003715352	3.754562E-001	-3.7603810	0.003715352	-3.110143E+001
192	0.003741106	-3.203372E+001	0.003741106	-8.478755E+001	0.003741106	3.671047E-001	-3.7356870	0.003741106	-3.110690E+001
193	0.003767038	-3.203180E+001	0.003767038	-9.804401E+001	0.003767038	3.720051E-001	-3.7818510	0.003767038	-3.107832E+001
194	0.003793150	-3.204087E+001	0.003793150	-9.438585E+001	0.003793150	3.728561E-001	-3.7955560	0.003793150	-3.109986E+001
195	0.003819443	-3.203867E+001	0.003819443	-8.677007E+001	0.003819443	3.747448E-001	-3.8269630	0.003819443	-3.108779E+001
196	0.003845918	-3.201350E+001	0.003845918	-9.081615E+001	0.003845918	3.745059E-001	-3.8259380	0.003845918	-3.108523E+001
197	0.003872576	-3.202105E+001	0.003872576	-8.842786E+001	0.003872576	3.757918E-001	-3.8899780	0.003872576	-3.111410E+001
198	0.003899420	-3.200823E+001	0.003899420	-9.015159E+001	0.003899420	3.716601E-001	-3.8929620	0.003899420	-3.111278E+001
199	0.003926449	-3.202779E+001	0.003926449	-9.667721E+001	0.003926449	3.746949E-001	-3.9547460	0.003926449	-3.108223E+001
200	0.003953666	-3.201545E+001	0.003953666	-8.978802E+001	0.003953666	3.684713E-001	-3.9680930	0.003953666	-3.109074E+001
201	0.003981072	-3.202637E+001	0.003981072	-9.638452E+001	0.003981072	3.725045E-001	-4.0006140	0.003981072	-3.109991E+001
202	0.004008667	-3.200733E+001	0.004008667	-9.499100E+001	0.004008667	3.738756E-001	-4.0690440	0.004008667	-3.111547E+001
203	0.004036454	-3.203468E+001	0.004036454	-1.016061E+002	0.004036454	3.750867E-001	-4.0461030	0.004036454	-3.110835E+001
204	0.004064433	-3.200116E+001	0.004064433	-8.530541E+001	0.004064433	3.727706E-001	-4.0844660	0.004064433	-3.112206E+001
205	0.004092607	-3.204281E+001	0.004092607	-9.995884E+001	0.004092607	3.705702E-001	-4.1015640	0.004092607	-3.110755E+001
206	0.004120975	-3.203307E+001	0.004120975	-9.282688E+001	0.004120975	3.725967E-001	-4.1692100	0.004120975	-3.108204E+001
207	0.004149540	-3.200399E+001	0.004149540	-9.248737E+001	0.004149540	3.782279E-001	-4.1680330	0.004149540	-3.108797E+001
208	0.004178304	-3.202262E+001	0.004178304	-9.146606E+001	0.004178304	3.785449E-001	-4.2363730	0.004178304	-3.109859E+001
209	0.004207266	-3.203961E+001	0.004207266	-8.887710E+001	0.004207266	3.776973E-001	-4.2513230	0.004207266	-3.109699E+001
210	0.004236430	-3.200866E+001	0.004236430	-8.639955E+001	0.004236430	3.700425E-001	-4.2955190	0.004236430	-3.110082E+001
211	0.004265795	-3.202810E+001	0.004265795	-8.866901E+001	0.004265795	3.765444E-001	-4.2968270	0.004265795	-3.107708E+001
212	0.004295364	-3.203118E+001	0.004295364	-9.087068E+001	0.004295364	3.756599E-001	-4.3262590	0.004295364	-3.107687E+001
213	0.004325138	-3.201247E+001	0.004325138	-9.062296E+001	0.004325138	3.758042E-001	-4.3716500	0.004325138	-3.107360E+001
214	0.004355119	-3.200219E+001	0.004355119	-1.038066E+002	0.004355119	3.783992E-001	-4.4027540	0.004355119	-3.107061E+001
215	0.004385307	-3.199196E+001	0.004385307	-8.582870E+001	0.004385307	3.799416E-001	-4.4373040	0.004385307	-3.108440E+001
216	0.004415704	-3.199555E+001	0.004415704	-8.870642E+001	0.004415704	3.760891E-001	-4.4702010	0.004415704	-3.106998E+001
217	0.004446313	-3.202082E+001	0.004446313	-9.025171E+001	0.004446313	3.814702E-001	-4.5254730	0.004446313	-3.106347E+001
218	0.004477133	-3.204572E+001	0.004477133	-8.802901E+001	0.004477133	3.789904E-001	-4.5831540	0.004477133	-3.106034E+001
219	0.004508167	-3.201337E+001	0.004508167	-9.150079E+001	0.004508167	3.828835E-001	-4.5565900	0.004508167	-3.106127E+001
220	0.004539416	-3.200258E+001	0.004539416	-9.426772E+001	0.004539416	3.747581E-001	-4.6113140	0.004539416	-3.106598E+001
221	0.004570882	-3.199813E+001	0.004570882	-9.131504E+001	0.004570882	3.753451E-001	-4.6456970	0.004570882	-3.106164E+001
222	0.004602566	-3.196053E+001	0.004602566	-9.104953E+001	0.004602566	3.762576E-001	-4.7038920	0.004602566	-3.104804E+001
223	0.004634469	-3.199127E+001	0.004634469	-8.766433E+001	0.004634469	3.825943E-001	-4.7400720	0.004634469	-3.107382E+001
224	0.004666594	-3.198209E+001	0.004666594	-9.096023E+001	0.004666594	3.792784E-001	-4.7953220	0.004666594	-3.104053E+001
225	0.004698941	-3.198559E+001	0.004698941	-9.570384E+001	0.004698941	3.816280E-001	-4.7512380	0.004698941	-3.107550E+001
226	0.004731513	-3.199711E+001	0.004731513	-8.558583E+001	0.004731513	3.829294E-001	-4.8077550	0.004731513	-3.105710E+001
227	0.004764310	-3.199287E+001	0.004764310	-9.650749E+001	0.004764310	3.793016E-001	-4.8649220	0.004764310	-3.106721E+001
228	0.004797334	-3.199566E+001	0.004797334	-8.592435E+001	0.004797334	3.827242E-001	-4.9027830	0.004797334	-3.105313E+001
229	0.004830588	-3.200812E+001	0.004830588	-9.310506E+001	0.004830588	3.793311E-001	-4.9251130	0.004830588	-3.105355E+001
230	0.004864072	-3.197372E+001	0.004864072	-9.161027E+001	0.004864072	3.787276E-001	-4.9546160	0.004864072	-3.102362E+001
231	0.004897788	-3.198648E+001	0.004897788	-9.067444E+001	0.004897788	3.761955E-001	-5.0132370	0.004897788	-3.103731E+001
232	0.004931738	-3.198498E+001	0.004931738	-9.841457E+001	0.004931738	3.795948E-001	-5.0545010	0.004931738	-3.105900E+001
233	0.004965923	-3.196692E+001	0.004965923	-9.294587E+001	0.004965923	3.801645E-001	-5.0802240	0.004965923	-3.104102E+001
234	0.005000345	-3.197069E+001	0.005000345	-8.629961E+001	0.005000345	3.803889E-001	-5.1091790	0.005000345	-3.104686E+001
235	0.005035006	-3.196695E+001	0.005035006	-9.935688E+001	0.005035006	3.864045E-001	-5.1631900	0.005035006	-3.102161E+001
236	0.005069907	-3.195766E+001	0.005069907	-9.533839E+001	0.005069907	3.781814E-001	-5.1904840	0.005069907	-3.101791E+001
237	0.005105050	-3.197401E+001	0.005105050	-9.113136E+001	0.005105050	3.846963E-001	-5.2500410	0.005105050	-3.100890E+001
238	0.005140437	-3.196666E+001	0.005140437	-8.835292E+001	0.005140437	3.795630E-001	-5.2619160	0.005140437	-3.102846E+001
239	0.005176068	-3.196929E+001	0.005176068	-8.684826E+001	0.005176068	3.908829E-001	-5.3303110	0.005176068	-3.102328E+001
240	0.005211947	-3.196814E+001	0.005211947	-9.622578E+001	0.005211947	3.843238E-001	-5.3921400	0.005211947	-3.103203E+001
241	0.005248075	-3.198379E+001	0.005248075	-9.326929E+001	0.005248075	3.856841E-001	-5.4297130	0.005248075	-3.101748E+001
242	0.005284453	-3.197839E+001	0.005284453	-8.760856E+001	0.005284453	3.879550E-001	-5.4749240	0.005284453	-3.098996E+001
243	0.005321083	-3.197596E+001	0.005321083	-8.768178E+001	0.005321083	3.857509E-001	-5.5024870	0.005321083	-3.100206E+001
244	0.005357967	-3.200645E+001	0.005357967	-1.003338E+002	0.005357967	3.855704E-001	-5.5309950	0.005357967	-3.098571E+001
245	0.005395106	-3.196298E+001	0.005395106	-9.340755E+001	0.005395106	3.830323E-001	-5.6410230	0.005395106	-3.097416E+001
246	0.005432503	-3.194526E+001	0.005432503	-8.759950E+001	0.005432503	3.836556E-001	-5.6067630	0.005432503	-3.100327E+001
247	0.005470160	-3.195560E+001	0.005470160	-8.427049E+001	0.005470160	3.866551E-001	-5.6631050	0.005470160	-3.097622E+001
248	0.005508077	-3.196033E+001	0.005508077	-9.169028E+001	0.005508077	3.863856E-001	-5.7036770	0.005508077	-3.098633E+001
249	0.005546257	-3.196718E+001	0.005546257	-8.676033E+001	0.005546257	3.912184E-001	-5.7634630	0.005546257	-3.099827E+001
250	0.005584702	-3.197383E+001	0.005584702	-8.657854E+001	0.005584702	3.847081E-001	-5.7862300	0.005584702	-3.096136E+001
251	0.005623413	-3.196028E+001	0.005623413	-9.668098E+001	0.005623413	3.866906E-001	-5.8449410	0.005623413	-3.097449E+001
252	0.005662393	-3.197161E+001	0.005662393	-8.893321E+001	0.005662393	3.899602E-001	-5.8661080	0.005662393	-3.095238E+001
253	0.005701643	-3.196214E+001	0.005701643	-8.749802E+001	0.005701643	3.880501E-001	-5.8934730	0.005701643	-3.096740E+001
254	0.005741165	-3.197372E+001	0.005741165	-8.601529E+001	0.005741165	3.859020E-001	-5.9712350	0.005741165	-3.099134E+001
255	0.005780960	-3.197028E+001	0.005780960	-9.193063E+001	0.005780960	3.874829E-001	-5.9984060	0.005780960	-3.095862E+001
256	0.005821032	-3.199274E+001	0.005821032	-9.980775E+001	0.005821032	3.937919E-001	-6.0403160	0.005821032	-3.097546E+001
257	0.005861382	-3.196859E+001	0.005861382	-9.353440E+001	0.005861382	3.928660E-001	-6.0616050	0.005861382	-3.093626E+001
258	0.005902011	-3.197457E+001	0.005902011	-9.040886E+001	0.005902011	3.889960E-001	-6.1475450	0.005902011	-3.093792E+001
259	0.005942922	-3.196659E+001	0.005942922	-9.213273E+001	0.005942922	3.900832E-001	-6.2081480	0.005942922	-3.094831E+001
260	0.005984116	-3.197529E+001	0.005984116	-8.501123E+001	0.005984116	3.923812E-001	-6.2164060	0.005984116	-3.091284E+001
261	0.006025596	-3.195587E+001	0.006025596	-9.492870E+001	0.006025596	3.902848E-001	-6.2685690	0.006025596	-3.093893E+001
262	0.006067363	-3.196349E+001	0.006067363	-8.894871E+001	0.006067363	3.910963E-001	-6.2747670	0.006067363	-3.091772E+001
263	0.006109420	-3.195486E+001	0.006109420	-9.484491E+001	0.006109420	3.966663E-001	-6.3790150	0.006109420	-3.092079E+001
264	0.006151769	-3.198047E+001	0.006151769	-9.460488E+001	0.006151769	3.934429E-001	-6.4249760	0.006151769	-3.087799E+001
265	0.006194411	-3.197557E+001	0.006194411	-9.575574E+001	0.006194411	3.929388E-001	-6.4076120	0.006194411	-3.090880E+001
266	0.006237348	-3.195206E+001	0.006237348	-1.052308E+002	0.006237348	3.916139E-001	-6.4474840	0.006237348	-3.091426E+001
267	0.006280584	-3.194771E+001	0.006280584	-8.543417E+001	0.006280584	3.900558E-001	-6.4940850	0.006280584	-3.092214E+001
268	0.006324119	-3.194220E+001	0.006324119	-9.511441E+001	0.006324119	3.914228E-001	-6.5427240	0.006324119	-3.088990E+001
269	0.006367955	-3.194638E+001	0.006367955	-9.241250E+001	0.006367955	3.939219E-001	-6.5962510	0.006367955	-3.088920E+001
270	0.006412096	-3.195908E+001	0.006412096	-8.633974E+001	0.006412096	3.935635E-001	-6.6455660	0.006412096	-3.087328E+001
271	0.006456542	-3.195018E+001	0.006456542	-9.534776E+001	0.006456542	3.929322E-001	-6.7072990	0.006456542	-3.086837E+001
272	0.006501297	-3.193914E+001	0.006501297	-9.035936E+001	0.006501297	3.936902E-001	-6.7223450	0.006501297	-3.088518E+001
273	0.006546362	-3.195074E+001	0.006546362	-9.425562E+001	0.006546362	3.954205E-001	-6.7942700	0.006546362	-3.087011E+001
274	0.006591739	-3.194979E+001	0.006591739	-9.573709E+001	0.006591739	3.920302E-001	-6.8247560	0.006591739	-3.087230E+001
275	0.006637431	-3.194766E+001	0.006637431	-8.663902E+001	0.006637431	3.971860E-001	-6.8918580	0.006637431	-3.085331E+001
276	0.006683439	-3.195812E+001	0.006683439	-9.395563E+001	0.006683439	3.932367E-001	-6.9421150	0.006683439	-3.084749E+001
277	0.006729767	-3.194381E+001	0.006729767	-9.108122E+001	0.006729767	3.935730E-001	-6.9887800	0.006729767	-3.086137E+001
278	0.006776415	-3.197057E+001	0.006776415	-8.812450E+001	0.006776415	4.017449E-001	-7.0604300	0.006776415	-3.083501E+001
279	0.006823387	-3.196456E+001	0.006823387	-9.370045E+001	0.006823387	4.038744E-001	-7.1104910	0.006823387	-3.083906E+001
280	0.006870684	-3.196616E+001	0.006870684	-9.411839E+001	0.006870684	4.065422E-001	-7.1803260	0.006870684	-3.085921E+001
281	0.006918310	-3.196077E+001	0.006918310	-9.856643E+001	0.006918310	4.022287E-001	-7.2270690	0.006918310	-3.082899E+001
282	0.006966265	-3.194006E+001	0.006966265	-8.844763E+001	0.006966265	4.002815E-001	-7.2944710	0.006966265	-3.080723E+001
283	0.007014553	-3.193848E+001	0.007014553	-8.458189E+001	0.007014553	4.110781E-001	-7.3294890	0.007014553	-3.081897E+001
284	0.007063176	-3.195531E+001	0.007063176	-9.355560E+001	0.007063176	4.047763E-001	-7.3591000	0.007063176	-3.082180E+001
285	0.007112135	-3.194209E+001	0.007112135	-9.183181E+001	0.007112135	4.089007E-001	-7.4187860	0.007112135	-3.081695E+001
286	0.007161434	-3.196995E+001	0.007161434	-9.523920E+001	0.007161434	4.052535E-001	-7.4781370	0.007161434	-3.079506E+001
287	0.007211075	-3.195645E+001	0.007211075	-8.866446E+001	0.007211075	4.115716E-001	-7.5200710	0.007211075	-3.079492E+001
288	0.007261060	-3.196153E+001	0.007261060	-8.593822E+001	0.007261060	4.101309E-001	-7.5545780	0.007261060	-3.078746E+001
289	0.007311391	-3.196527E+001	0.007311391	-8.765039E+001	0.007311391	4.115495E-001	-7.6377680	0.007311391	-3.076695E+001
290	0.007362071	-3.196336E+001	0.007362071	-9.772617E+001	0.007362071	4.073573E-001	-7.6884780	0.007362071	-3.075147E+001
291	0.007413102	-3.194389E+001	0.007413102	-8.789390E+001	0.007413102	4.078154E-001	-7.7496330	0.007413102	-3.074493E+001
292	0.007464488	-3.195235E+001	0.007464488	-9.301375E+001	0.007464488	4.112307E-001	-7.7879990	0.007464488	-3.076547E+001
293	0.007516229	-3.194236E+001	0.007516229	-8.504169E+001	0.007516229	4.135212E-001	-7.8405160	0.007516229	-3.074029E+001
294	0.007568329	-3.193360E+001	0.007568329	-9.507181E+001	0.007568329	4.122275E-001	-7.9119420	0.007568329	-3.072110E+001
295	0.007620790	-3.195302E+001	0.007620790	-1.200619E+002	0.007620790	4.187659E-001	-7.9484590	0.007620790	-3.071509E+001
296	0.007673615	-3.192850E+001	0.007673615	-8.394635E+001	0.007673615	4.154031E-001	-8.0023440	0.007673615	-3.071720E+001
297	0.007726806	-3.192352E+001	0.007726806	-9.021906E+001	0.007726806	4.128669E-001	-8.0383350	0.007726806	-3.070234E+001
298	0.007780366	-3.194160E+001	0.007780366	-9.627348E+001	0.007780366	4.162636E-001	-8.1391680	0.007780366	-3.069752E+001
299	0.007834296	-3.193110E+001	0.007834296	-1.100481E+002	0.007834296	4.137792E-001	-8.1741260	0.007834296	-3.068882E+001
300	0.007888601	-3.193897E+001	0.007888601	-9.280333E+001	0.007888601	4.186324E-001	-8.2465430	0.007888601	-3.069133E+001
301	0.007943282	-3.193516E+001	0.007943282	-8.784163E+001	0.007943282	4.193375E-001	-8.3116410	0.007943282	-3.067297E+001
302	0.007998343	-3.194449E+001	0.007998343	-9.093708E+001	0.007998343	4.166630E-001	-8.3588030	0.007998343	-3.067775E+001
303	0.008053784	-3.193777E+001	0.008053784	-9.284227E+001	0.008053784	4.215857E-001	-8.4352850	0.008053784	-3.067191E+001
304	0.008109611	-3.194050E+001	0.008109611	-9.346053E+001	0.008109611	4.215768E-001	-8.4833150	0.008109611	-3.064776E+001
305	0.008165824	-3.192857E+001	0.008165824	-9.667990E+001	0.008165824	4.203950E-001	-8.5692240	0.008165824	-3.063620E+001
306	0.008222426	-3.193884E+001	0.008222426	-1.011458E+002	0.008222426	4.261965E-001	-8.6101420	0.008222426	-3.063596E+001
307	0.008279422	-3.194146E+001	0.008279422	-9.670770E+001	0.008279422	4.213625E-001	-8.6517760	0.008279422	-3.062842E+001
308	0.008336812	-3.195603E+001	0.008336812	-8.684459E+001	0.008336812	4.311704E-001	-8.7251980	0.008336812	-3.061388E+001
309	0.008394600	-3.194687E+001	0.008394600	-8.565453E+001	0.008394600	4.307498E-001	-8.7864700	0.008394600	-3.061028E+001
310	0.008452788	-3.193127E+001	0.008452788	-9.253914E+001	0.008452788	4.268892E-001	-8.8625610	0.008452788	-3.061029E+001
311	0.008511380	-3.195054E+001	0.008511380	-9.807533E+001	0.008511380	4.288042E-001	-8.9035990	0.008511380	-3.058514E+001
312	0.008570378	-3.192698E+001	0.008570378	-9.036663E+001	0.008570378	4.280077E-001	-8.9464910	0.008570378	-3.057405E+001
313	0.008629785	-3.196534E+001	0.008629785	-9.549834E+001	0.008629785	4.329880E-001	-9.0365720	0.008629785	-3.057698E+001
314	0.008689604	-3.192350E+001	0.008689604	-9.814109E+001	0.008689604	4.302927E-001	-9.1094260	0.008689604	-3.055774E+001
315	0.008749838	-3.193581E+001	0.008749838	-9.399210E+001	0.008749838	4.325442E-001	-9.1791210	0.008749838	-3.054905E+001
316	0.008810489	-3.193880E+001	0.008810489	-8.838439E+001	0.008810489	4.301399E-001	-9.2282930	0.008810489	-3.056005E+001
317	0.008871560	-3.192084E+001	0.008871560	-9.046883E+001	0.008871560	4.344043E-001	-9.3007950	0.008871560	-3.052322E+001
318	0.008933055	-3.193657E+001	0.008933055	-1.092163E+002	0.008933055	4.332180E-001	-9.3480860	0.008933055	-3.052164E+001
319	0.008994976	-3.191844E+001	0.008994976	-9.537193E+001	0.008994976	4.384315E-001	-9.4129130	0.008994976	-3.051419E+001
320	0.009057326	-3.192017E+001	0.009057326	-9.421617E+001	0.009057326	4.399541E-001	-9.4804820	0.009057326	-3.049545E+001
321	0.009120108	-3.192547E+001	0.009120108	-9.441113E+001	0.009120108	4.355434E-001	-9.5611550	0.009120108	-3.048634E+001
322	0.009183326	-3.192637E+001	0.009183326	-8.984020E+001	0.009183326	4.406357E-001	-9.5931800	0.009183326	-3.048082E+001
323	0.009246982	-3.194346E+001	0.009246982	-8.891866E+001	0.009246982	4.433507E-001	-9.7138610	0.009246982	-3.047041E+001
324	0.009311079	-3.193475E+001	0.009311079	-1.034345E+002	0.009311079	4.410019E-001	-9.7512060	0.009311079	-3.046274E+001
325	0.009375620	-3.191999E+001	0.009375620	-9.099739E+001	0.009375620	4.433498E-001	-9.8176490	0.009375620	-3.044849E+001
326	0.009440609	-3.188474E+001	0.009440609	-9.168912E+001	0.009440609	4.386154E-001	-9.8317600	0.009440609	-3.043026E+001
327	0.009506048	-3.189398E+001	0.009506048	-9.218976E+001	0.009506048	4.413350E-001	-9.8799820	0.009506048	-3.042962E+001
328	0.009571941	-3.189839E+001	0.009571941	-9.406867E+001	0.009571941	4.412166E-001	-9.9865770	0.009571941	-3.041905E+001
329	0.009638290	-3.189992E+001	0.009638290	-9.553343E+001	0.009638290	4.417862E-001	-10.0450600	0.009638290	-3.039087E+001
330	0.009705100	-3.189991E+001	0.009705100	-8.932727E+001	0.009705100	4.453692E-001	-10.1060400	0.009705100	-3.040133E+001
331	0.009772372	-3.189369E+001	0.009772372	-9.199527E+001	0.009772372	4.454398E-001	-10.1850000	0.009772372	-3.038227E+001
332	0.009840111	-3.189549E+001	0.009840111	-9.355109E+001	0.009840111	4.477769E-001	-10.2686200	0.009840111	-3.036553E+001
333	0.009908319	-3.189751E+001	0.009908319	-9.686809E+001	0.009908319	4.518607E-001	-10.3373700	0.009908319	-3.034914E+001
334	0.009977001	-3.188168E+001	0.009977001	-9.664380E+001	0.009977001	4.493723E-001	-10.3982700	0.009977001	-3.034354E+001
335	0.010046158	-3.191130E+001	0.010046158	-9.862193E+001	0.010046158	4.589168E-001	-10.4879900	0.010046158	-3.031488E+001
336	0.010115795	-3.190680E+001	0.010115795	-9.521423E+001	0.010115795	4.557902E-001	-10.5643100	0.010115795	-3.031617E+001
337	0.010185914	-3.191550E+001	0.010185914	-9.227368E+001	0.010185914	4.582493E-001	-10.6529200	0.010185914	-3.030455E+001
338	0.010256519	-3.188935E+001	0.010256519	-1.021798E+002	0.010256519	4.604286E-001	-10.7399500	0.010256519	-3.028613E+001
339	0.010327614	-3.188076E+001	0.010327614	-9.132077E+001	0.010327614	4.569251E-001	-10.7878800	0.010327614	-3.027588E+001
340	0.010399202	-3.188108E+001	0.010399202	-1.020751E+002	0.010399202	4.673072E-001	-10.8639300	0.010399202	-3.026220E+001
341	0.010471285	-3.189092E+001	0.010471285	-9.881660E+001	0.010471285	4.686129E-001	-10.9627800	0.010471285	-3.025447E+001
342	0.010543869	-3.189366E+001	0.010543869	-9.516628E+001	0.010543869	4.686533E-001	-11.0305400	0.010543869	-3.022130E+001
343	0.010616956	-3.189208E+001	0.010616956	-9.058012E+001	0.010616956	4.666586E-001	-11.1042100	0.010616956	-3.020855E+001
344	0.010690549	-3.190103E+001	0.010690549	-9.973120E+001	0.010690549	4.712389E-001	-11.1854500	0.010690549	-3.020072E+001
345	0.010764652	-3.190128E+001	0.010764652	-9.012025E+001	0.010764652	4.695279E-001	-11.2619800	0.010764652	-3.018008E+001
346	0.010839269	-3.189677E+001	0.010839269	-9.697795E+001	0.010839269	4.739386E-001	-11.3543000	0.010839269	-3.018387E+001
347	0.010914403	-3.188153E+001	0.010914403	-9.902108E+001	0.010914403	4.717963E-001	-11.4375200	0.010914403	-3.016202E+001
348	0.010990058	-3.188091E+001	0.010990058	-9.890929E+001	0.010990058	4.751978E-001	-11.4791300	0.010990058	-3.013128E+001
349	0.011066238	-3.188110E+001	0.011066238	-9.176743E+001	0.011066238	4.755802E-001	-11.5661800	0.011066238	-3.013226E+001
350	0.011142945	-3.186853E+001	0.011142945	-8.646904E+001	0.011142945	4.795675E-001	-11.6701900	0.011142945	-3.010946E+001
351	0.011220185	-3.189053E+001	0.011220185	-9.717187E+001	0.011220185	4.837101E-001	-11.7537800	0.011220185	-3.009937E+001
352	0.011297959	-3.188325E+001	0.011297959	-9.827752E+001	0.011297959	4.838476E-001	-11.8385800	0.011297959	-3.010029E+001
353	0.011376273	-3.185907E+001	0.011376273	-9.421036E+001	0.011376273	4.866505E-001	-11.8931000	0.011376273	-3.007704E+001
354	0.011455129	-3.187078E+001	0.011455129	-9.904010E+001	0.011455129	4.871180E-001	-11.9884500	0.011455129	-3.006777E+001
355	0.011534533	-3.186739E+001	0.011534533	-9.577379E+001	0.011534533	4.897380E-001	-12.0734800	0.011534533	-3.004643E+001
356	0.011614486	-3.186216E+001	0.011614486	-9.848180E+001	0.011614486	4.890543E-001	-12.1609200	0.011614486	-3.004303E+001
357	0.011694994	-3.186082E+001	0.011694994	-1.115492E+002	0.011694994	4.935016E-001	-12.2260800	0.011694994	-3.000149E+001
358	0.011776060	-3.186434E+001	0.011776060	-9.407513E+001	0.011776060	4.947893E-001	-12.3060700	0.011776060	-2.998210E+001
359	0.011857687	-3.187139E+001	0.011857687	-9.765062E+001	0.011857687	4.958097E-001	-12.4209000	0.011857687	-2.995838E+001
360	0.011939881	-3.186588E+001	0.011939881	-9.102895E+001	0.011939881	4.976997E-001	-12.5052800	0.011939881	-2.996431E+001
361	0.012022644	-3.186086E+001	0.012022644	-9.525270E+001	0.012022644	5.016004E-001	-12.5898500	0.012022644	-2.994455E+001
362	0.012105981	-3.186190E+001	0.012105981	-9.331048E+001	0.012105981	5.020302E-001	-12.7016700	0.012105981	-2.992568E+001
363	0.012189896	-3.185975E+001	0.012189896	-1.109495E+002	0.012189896	5.073290E-001	-12.7492700	0.012189896	-2.991264E+001
364	0.012274392	-3.186203E+001	0.012274392	-8.953979E+001	0.012274392	5.059524E-001	-12.8508200	0.012274392	-2.988813E+001
365	0.012359474	-3.184848E+001	0.012359474	-9.849289E+001	0.012359474	5.081760E-001	-12.9345100	0.012359474	-2.988016E+001
366	0.012445146	-3.186989E+001	0.012445146	-8.683410E+001	0.012445146	5.069600E-001	-13.0270300	0.012445146	-2.985405E+001
367	0.012531412	-3.184519E+001	0.012531412	-9.008800E+001	0.012531412	5.112781E-001	-13.1152800	0.012531412	-2.982456E+001
368	0.012618275	-3.186329E+001	0.012618275	-9.273242E+001	0.012618275	5.175924E-001	-13.2179500	0.012618275	-2.982454E+001
369	0.012705741	-3.185978E+001	0.012705741	-9.927361E+001	0.012705741	5.182775E-001	-13.3000900	0.012705741	-2.981745E+001
370	0.012793813	-3.185597E+001	0.012793813	-1.014322E+002	0.012793813	5.188412E-001	-13.3948700	0.012793813	-2.979336E+001
371	0.012882496	-3.183865E+001	0.012882496	-9.311646E+001	0.012882496	5.194945E-001	-13.4871900	0.012882496	-2.976755E+001
372	0.012971793	-3.183636E+001	0.012971793	-9.617180E+001	0.012971793	5.241810E-001	-13.5750700	0.012971793	-2.974638E+001
373	0.013061709	-3.182019E+001	0.013061709	-9.658539E+001	0.013061709	5.252987E-001	-13.6527700	0.013061709	-2.975455E+001
374	0.013152248	-3.185609E+001	0.013152248	-9.112175E+001	0.013152248	5.285347E-001	-13.7728200	0.013152248	-2.971765E+001
375	0.013243415	-3.182598E+001	0.013243415	-9.077101E+001	0.013243415	5.322846E-001	-13.8667600	0.013243415	-2.969254E+001
376	0.013335214	-3.185046E+001	0.013335214	-1.008059E+002	0.013335214	5.345392E-001	-13.9524900	0.013335214	-2.967633E+001
377	0.013427650	-3.183247E+001	0.013427650	-8.995784E+001	0.013427650	5.356556E-001	-14.0677700	0.013427650	-2.966156E+001
378	0.013520726	-3.181602E+001	0.013520726	-1.017203E+002	0.013520726	5.374560E-001	-14.1287300	0.013520726	-2.962789E+001
379	0.013614447	-3.181016E+001	0.013614447	-9.621596E+001	0.013614447	5.416073E-001	-14.2496700	0.013614447	-2.962120E+001
380	0.013708818	-3.183343E+001	0.013708818	-9.043828E+001	0.013708818	5.402442E-001	-14.3619800	0.013708818	-2.960636E+001
381	0.013803843	-3.183381E+001	0.013803843	-9.102086E+001	0.013803843	5.441051E-001	-14.4375900	0.013803843	-2.958587E+001
382	0.013899526	-3.183082E+001	0.013899526	-9.333324E+001	0.013899526	5.475979E-001	-14.5340000	0.013899526	-2.955523E+001
383	0.013995873	-3.181457E+001	0.013995873	-9.167233E+001	0.013995873	5.499887E-001	-14.6481800	0.013995873	-2.953740E+001
